Year,Month,Day,latitude,longitude,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
2020,8,26,32.23248455,-110.9393364,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2008,7,15,32.231866,-110.950981,Hymenoptera,Vespidae,Polistes,Polistes flavus
2017,4,12,32.23209718,-110.9538668,Hymenoptera,Vespidae,Polistes,
2017,4,12,32.23193702,-110.9542328,Hymenoptera,Vespidae,Polistes,
2017,4,12,32.23207137,-110.9538562,Hymenoptera,Vespidae,Polistes,
2017,4,12,32.23185671,-110.9538298,Hymenoptera,Vespidae,Polistes,
2017,4,12,32.23183989,-110.9538535,Hymenoptera,Vespidae,Polistes,
2018,11,8,32.23078202,-110.9481118,Hymenoptera,Vespidae,Polistes,
2018,11,29,32.2323641,-110.9547174,Hymenoptera,Vespidae,Polistes,
2019,9,12,32.22946667,-110.9564583,Hymenoptera,Vespidae,Polistes,
2019,9,12,32.23386391,-110.9506844,Hymenoptera,Vespidae,Polistes,
2019,9,25,32.232125,-110.9559633,Hymenoptera,Vespidae,Polistes,
2020,3,6,32.23192654,-110.9501093,Hymenoptera,Vespidae,Polistes,
2020,8,31,32.23115635,-110.9550108,Hymenoptera,Vespidae,Polistes,
2020,9,18,32.2304787,-110.9511078,Hymenoptera,Vespidae,Polistes,
2019,12,14,32.23010013,-110.9535154,Hymenoptera,Vespidae,Vespula,
2018,5,10,32.22554023,-110.9623868,Hymenoptera,Vespidae,,
2019,9,13,32.23160556,-110.9491972,Hymenoptera,Vespidae,,
2020,3,7,32.2300374,-110.9568135,Hymenoptera,Vespidae,,
2020,6,22,32.23389038,-110.9481013,Hymenoptera,Vespidae,,
2020,8,23,32.23156389,-110.9516833,Hymenoptera,Vespidae,,
2020,8,25,32.2314103,-110.9534342,Hymenoptera,Vespidae,,
2015,10,29,32.22540683,-110.9624761,Hymenoptera,,,
2016,3,14,32.22787794,-110.9631474,Hymenoptera,,,
2016,3,14,32.22893421,-110.9628688,Hymenoptera,,,
2016,3,14,32.22890385,-110.9627647,Hymenoptera,,,
2016,4,5,32.22639493,-110.9626854,Hymenoptera,,,
2016,4,11,32.22745168,-110.9619638,Hymenoptera,,,
2016,9,26,32.23182819,-110.9509565,Hymenoptera,,,
2017,4,12,32.23238284,-110.9539363,Hymenoptera,,,
2017,4,12,32.2323327,-110.9540632,Hymenoptera,,,
2017,4,12,32.23187795,-110.953957,Hymenoptera,,,
2017,4,12,32.23187615,-110.9539358,Hymenoptera,,,
2017,4,12,32.23184874,-110.9538745,Hymenoptera,,,
2017,4,12,32.23192102,-110.9538203,Hymenoptera,,,
2017,4,12,32.23198302,-110.9537891,Hymenoptera,,,
2017,4,12,32.23196666,-110.9538195,Hymenoptera,,,
2017,4,12,32.23188349,-110.9539637,Hymenoptera,,,
2017,4,12,32.23182255,-110.95385,Hymenoptera,,,
2017,4,12,32.23202486,-110.9538454,Hymenoptera,,,
2017,4,12,32.23192453,-110.9539468,Hymenoptera,,,
2017,4,12,32.23191689,-110.9537145,Hymenoptera,,,
2017,4,12,32.23189593,-110.9538684,Hymenoptera,,,
2017,4,12,32.23178688,-110.953892,Hymenoptera,,,
2017,4,12,32.23180003,-110.9537798,Hymenoptera,,,
2017,4,12,32.23185592,-110.9537728,Hymenoptera,,,
2017,4,12,32.23068067,-110.9571374,Hymenoptera,,,
2017,4,12,32.23108754,-110.9529588,Hymenoptera,,,
2017,4,12,32.23109759,-110.952911,Hymenoptera,,,
2017,4,12,32.2311387,-110.9531318,Hymenoptera,,,
2017,4,12,32.23155169,-110.9510886,Hymenoptera,,,
2017,4,12,32.2316349,-110.9508849,Hymenoptera,,,
2017,4,12,32.23186987,-110.950891,Hymenoptera,,,
2017,4,12,32.23194228,-110.9509296,Hymenoptera,,,
2017,4,12,32.2318521,-110.9510048,Hymenoptera,,,
2017,4,12,32.23183353,-110.9509841,Hymenoptera,,,
2017,4,12,32.23108968,-110.9530778,Hymenoptera,,,
2017,4,12,32.23055671,-110.9533016,Hymenoptera,,,
2017,9,22,32.23156838,-110.9498416,Hymenoptera,,,
2017,9,22,32.2319034,-110.9541047,Hymenoptera,,,
2017,9,26,32.23281137,-110.9495783,Hymenoptera,,,
2018,4,11,32.23180084,-110.9538288,Hymenoptera,,,
2018,4,11,32.23176333,-110.9538293,Hymenoptera,,,
2018,4,11,32.23183333,-110.953855,Hymenoptera,,,
2018,4,11,32.2319011,-110.9536232,Hymenoptera,,,
2018,4,11,32.23201869,-110.953782,Hymenoptera,,,
2018,4,11,32.23199406,-110.9538628,Hymenoptera,,,
2018,4,12,32.23162373,-110.9492022,Hymenoptera,,,
2018,4,23,32.23249817,-110.9544449,Hymenoptera,,,
2018,4,23,32.23344451,-110.9566596,Hymenoptera,,,
2018,5,10,32.22643114,-110.961954,Hymenoptera,,,
2018,12,3,32.23070959,-110.9536489,Hymenoptera,,,
2019,3,31,32.22536333,-110.938575,Hymenoptera,,,
2019,7,10,32.23633194,-110.941124,Hymenoptera,,,
2019,9,9,32.23316667,-110.9501944,Hymenoptera,,,
2019,9,11,32.238895,-110.9548117,Hymenoptera,,,
2019,9,16,32.2294021,-110.9570003,Hymenoptera,,,
2019,11,12,32.23196667,-110.95112,Hymenoptera,,,
2020,4,15,32.23069151,-110.9535798,Hymenoptera,,,
2020,5,11,32.22997986,-110.9644377,Hymenoptera,,,
2020,7,9,32.2331233,-110.9548128,Hymenoptera,,,
2020,7,9,32.23310898,-110.9548896,Hymenoptera,,,
2020,7,10,32.233105,-110.9548633,Hymenoptera,,,
2020,7,10,32.233105,-110.9548633,Hymenoptera,,,
2020,7,27,32.23536667,-110.95417,Hymenoptera,,,
2020,8,26,32.22582119,-110.956669,Hymenoptera,,,
2020,6,5,32.223379,-110.952977,Lepidoptera,Crambidae,Pyrausta,Pyrausta laticlavia
2018,11,9,32.23126984,-110.9508514,Lepidoptera,Crambidae,Uresiphita,Uresiphita reversalis
2018,11,15,32.23230362,-110.947258,Lepidoptera,Crambidae,Uresiphita,Uresiphita reversalis
2020,5,12,32.23612077,-110.9405704,Lepidoptera,Crambidae,Uresiphita,Uresiphita reversalis
2016,4,12,32.2264702,-110.9603642,Lepidoptera,Erebidae,Bulia,Bulia deducta
2018,4,30,32.2332025,-110.9564639,Lepidoptera,Erebidae,Caenurgina,Caenurgina erechtea
2020,3,7,32.23278,-110.95398,Lepidoptera,Erebidae,Caenurgina,
2019,9,8,32.22969167,-110.9511556,Lepidoptera,Erebidae,Forsebia,Forsebia cinis
2020,6,24,32.22889944,-110.9468357,Lepidoptera,Erebidae,Forsebia,Forsebia cinis
2019,9,13,32.23148333,-110.947625,Lepidoptera,Erebidae,Idia,
2018,4,11,32.23193,-110.953895,Lepidoptera,Erebidae,,
2018,4,11,32.232075,-110.95372,Lepidoptera,Erebidae,,
2016,4,8,32.22641167,-110.9603883,Lepidoptera,Geometridae,Rindgea,
2018,5,6,32.22821333,-110.9505783,Lepidoptera,Geometridae,Rindgea,
2018,5,9,32.2267,-110.9600367,Lepidoptera,Geometridae,Rindgea,
2016,4,11,32.22695292,-110.9602422,Lepidoptera,Geometridae,,
2016,4,14,32.22713498,-110.9594609,Lepidoptera,Geometridae,,
2018,4,11,32.232058,-110.9537752,Lepidoptera,Geometridae,,
2018,4,11,32.23203446,-110.9537706,Lepidoptera,Geometridae,,
2018,4,11,32.23203428,-110.9538674,Lepidoptera,Geometridae,,
2018,4,11,32.23197167,-110.9538117,Lepidoptera,Geometridae,,
2018,11,14,32.24201965,-110.9534225,Lepidoptera,Geometridae,,
2018,12,12,32.23652614,-110.9546001,Lepidoptera,Geometridae,,
2019,4,13,32.22339249,-110.9530869,Lepidoptera,Geometridae,,
2018,4,23,32.23540837,-110.9541214,Lepidoptera,Hesperiidae,Copaeodes,Copaeodes aurantiaca
2018,4,23,32.23544085,-110.9543159,Lepidoptera,Hesperiidae,Copaeodes,Copaeodes aurantiaca
2018,4,23,32.23538603,-110.9543164,Lepidoptera,Hesperiidae,Copaeodes,Copaeodes aurantiaca
2020,5,5,32.23051333,-110.952255,Lepidoptera,Hesperiidae,Copaeodes,Copaeodes aurantiaca
2017,9,26,32.23219151,-110.9485227,Lepidoptera,Hesperiidae,Erynnis,Erynnis funeralis
2008,10,18,32.23372,-110.950568,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2016,7,25,32.23488513,-110.9482587,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,4,12,32.23184883,-110.9540057,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,4,12,32.23186744,-110.9539371,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,4,12,32.23183169,-110.9539711,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,4,12,32.23217744,-110.9506866,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,4,14,32.23188726,-110.9507526,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,7,4,32.23846423,-110.950909,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,9,22,32.23178166,-110.9495358,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,9,26,32.23220966,-110.9486005,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,9,26,32.23323396,-110.9516538,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2018,4,11,32.2318531,-110.9538915,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2018,4,11,32.23397442,-110.955543,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2019,8,26,32.23043833,-110.9504783,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2019,9,5,32.231545,-110.95568,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2020,8,10,32.23987,-110.9540867,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus
2017,7,4,32.23837736,-110.9506862,Lepidoptera,Hesperiidae,Lerodea,Lerodea eufala
2016,4,11,32.2274433,-110.9619514,Lepidoptera,Hesperiidae,,
2016,4,12,32.22656504,-110.9620864,Lepidoptera,Hesperiidae,,
2017,4,12,32.2318425,-110.9538944,Lepidoptera,Hesperiidae,,
2017,4,12,32.23188956,-110.9539652,Lepidoptera,Hesperiidae,,
2017,4,14,32.23193433,-110.9507572,Lepidoptera,Hesperiidae,,
2017,7,4,32.23832197,-110.9507504,Lepidoptera,Hesperiidae,,
2017,9,26,32.23157746,-110.9498577,Lepidoptera,Hesperiidae,,
2018,4,23,32.23557819,-110.9542881,Lepidoptera,Hesperiidae,,
2016,11,30,32.2320008,-110.9510827,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis
2016,11,30,32.2320148,-110.9507567,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis
2016,11,30,32.23186626,-110.950903,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis
2017,9,21,32.2318951,-110.9495519,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis
2018,11,2,32.22333145,-110.952774,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis
2016,11,30,32.2301624,-110.951921,Lepidoptera,Lycaenidae,Echinargus,Echinargus isola
2017,9,21,32.2318985,-110.9494862,Lepidoptera,Lycaenidae,Echinargus,Echinargus isola
2016,6,3,32.23734551,-110.9468149,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2017,4,12,32.2310152,-110.9530372,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2017,4,26,32.23108042,-110.953059,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2017,6,1,32.23072,-110.95143,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2017,9,18,32.23163333,-110.9497383,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2017,9,21,32.23177543,-110.9491037,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2017,9,22,32.2319034,-110.9541047,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2017,9,26,32.23327934,-110.9517075,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2018,4,23,32.23549313,-110.9542929,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2018,4,23,32.23540493,-110.9542623,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2018,4,23,32.23526345,-110.9541735,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2018,4,23,32.23107392,-110.9530655,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2018,4,23,32.23115879,-110.9529865,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2018,10,24,32.23186493,-110.9538422,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2019,11,8,32.2436287,-110.9459163,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina
2017,5,4,32.236576,-110.9469839,Lepidoptera,Lycaenidae,Strymon,Strymon melinus
2017,9,22,32.23156664,-110.9497261,Lepidoptera,Lycaenidae,Strymon,Strymon melinus
2016,11,30,32.23043147,-110.9521835,Lepidoptera,Lycaenidae,,
2016,11,30,32.23043463,-110.9521056,Lepidoptera,Lycaenidae,,
2017,4,12,32.23027858,-110.9582437,Lepidoptera,Lycaenidae,,
2017,4,13,32.2318205,-110.9541712,Lepidoptera,Lycaenidae,,
2017,4,10,32.22734017,-110.9515752,Lepidoptera,Noctuidae,Cobubatha,Cobubatha lixiva
2017,8,26,32.22336647,-110.9529526,Lepidoptera,Noctuidae,Euscirrhopterus,Euscirrhopterus cosyra
2020,9,3,32.239855,-110.95295,Lepidoptera,Noctuidae,Feltia,
2017,1,27,32.23695156,-110.9450723,Lepidoptera,Noctuidae,Noctua,Noctua pronuba
2019,9,16,32.22857013,-110.9502415,Lepidoptera,Noctuidae,Spodoptera,Spodoptera exigua
2019,3,23,32.2234991,-110.9529548,Lepidoptera,Noctuidae,Trichoplusia,Trichoplusia ni
2016,4,11,32.22697018,-110.9623586,Lepidoptera,Noctuidae,,
2016,4,11,32.2270351,-110.9619335,Lepidoptera,Noctuidae,,
2017,4,23,32.23400348,-110.9598499,Lepidoptera,Noctuidae,,
2019,10,21,32.22918239,-110.950796,Lepidoptera,Noctuidae,,
2020,4,16,32.23869517,-110.9562683,Lepidoptera,Noctuidae,,
2020,4,24,32.23166101,-110.9566017,Lepidoptera,Noctuidae,,
2016,10,3,32.228247,-110.955242,Lepidoptera,Nymphalidae,Agraulis,Agraulis vanillae
2015,3,12,32.231885,-110.950109,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa texana
2017,4,12,32.23128053,-110.9529266,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa texana
2017,4,21,32.23063123,-110.9530022,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa texana
2017,4,21,32.23067149,-110.9510973,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa texana
2017,6,1,32.23093,-110.95152,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa texana
2020,3,7,32.23323333,-110.9486783,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa texana
2020,6,25,32.22473175,-110.9406742,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa texana
2020,8,10,32.23987167,-110.954095,Lepidoptera,Nymphalidae,Asterocampa,Asterocampa celtis
2020,8,13,32.23826667,-110.9420306,Lepidoptera,Nymphalidae,Asterocampa,Asterocampa celtis
2018,11,13,32.23075881,-110.9501847,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne lacinia
2016,11,30,32.23042218,-110.9520291,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2016,11,30,32.2302149,-110.9521072,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2016,11,30,32.23046042,-110.9520293,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2017,7,28,32.22555201,-110.9549461,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2017,8,21,32.22537008,-110.9549405,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2017,9,22,32.23184065,-110.9497236,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2017,9,22,32.23116758,-110.9381193,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2017,9,24,32.23188801,-110.9493906,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2017,10,16,32.23048907,-110.9522646,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2017,10,17,32.23043375,-110.9521129,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2017,10,17,32.23040937,-110.9522372,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2017,10,25,32.23038459,-110.9525154,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2018,8,30,32.22834396,-110.9579315,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2018,10,15,32.23707096,-110.9568834,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2018,11,3,32.22343445,-110.9530411,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2019,2,8,32.23047256,-110.9518585,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2019,3,29,32.23043833,-110.9521717,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2019,9,11,32.23256302,-110.949585,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2019,9,11,32.23329747,-110.9503305,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2019,9,12,32.23073173,-110.9539586,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2019,10,10,32.22388007,-110.9419101,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2019,11,12,32.24202633,-110.9428704,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2020,2,29,32.23308667,-110.9497917,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2020,8,26,32.22943667,-110.9533783,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2020,9,21,32.23592272,-110.9549133,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
2018,10,12,32.230555,-110.95202,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2018,10,12,32.23054096,-110.9520158,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2018,10,12,32.23048,-110.9519583,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2018,10,12,32.23047638,-110.9519348,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2018,10,12,32.22991502,-110.9527061,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2018,10,29,32.23050508,-110.9522977,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2018,12,2,32.226673,-110.949168,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2019,1,25,32.2304418,-110.9521365,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2019,4,8,32.23056109,-110.9520876,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2019,9,2,32.24218136,-110.9429813,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2019,11,1,32.230457,-110.951934,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2019,12,4,32.2304678,-110.9517723,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2020,3,14,32.23041667,-110.952155,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2020,4,17,32.23048333,-110.9521633,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2020,8,10,32.23988,-110.9542,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2016,11,19,32.22385501,-110.9581264,Lepidoptera,Nymphalidae,Danaus,
2018,10,12,32.23048,-110.9519583,Lepidoptera,Nymphalidae,Danaus,
2020,4,24,32.23184713,-110.9537689,Lepidoptera,Nymphalidae,Junonia,Junonia coenia
2017,9,22,32.23164858,-110.9392512,Lepidoptera,Nymphalidae,Libytheana,Libytheana carinenta
2018,9,29,32.22495042,-110.9531275,Lepidoptera,Nymphalidae,Libytheana,Libytheana carinenta
2018,10,9,32.23127365,-110.9509888,Lepidoptera,Nymphalidae,Libytheana,Libytheana carinenta
2018,10,12,32.23090117,-110.9529487,Lepidoptera,Nymphalidae,Libytheana,Libytheana carinenta
2018,12,3,32.24202347,-110.953476,Lepidoptera,Nymphalidae,Libytheana,Libytheana carinenta
2017,4,10,32.22562,-110.9528417,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23204974,-110.9538197,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23188885,-110.9537171,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23186354,-110.9538091,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23183931,-110.9539645,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.2311654,-110.9542029,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23181073,-110.9539563,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23182821,-110.9539571,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23181724,-110.9539266,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23195151,-110.9538523,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23181874,-110.9538295,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23178169,-110.9538926,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23159636,-110.9537987,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23128608,-110.9534916,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23173884,-110.953912,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,12,32.23165357,-110.9539601,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,13,32.22889483,-110.9519544,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,13,32.23162381,-110.9544916,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,14,32.23197126,-110.9523138,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,9,22,32.23188833,-110.9508967,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,9,22,32.2318951,-110.9495519,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,9,22,32.23167147,-110.9393342,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,9,26,32.23217563,-110.9485764,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,11,17,32.23047941,-110.9519511,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,11,28,32.23193322,-110.954966,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2018,12,1,32.23515019,-110.9577091,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2019,9,4,32.23196667,-110.9539717,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2019,9,4,32.23192,-110.95382,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017,4,10,32.2275552,-110.9510701,Lepidoptera,Nymphalidae,Vanessa,Vanessa virginiensis
2017,4,12,32.23220325,-110.9537325,Lepidoptera,Nymphalidae,,
2017,4,12,32.23194065,-110.9537648,Lepidoptera,Nymphalidae,,
2017,11,28,32.23987674,-110.9544598,Lepidoptera,Nymphalidae,,
2020,8,8,32.22473431,-110.9408852,Lepidoptera,Nymphalidae,,
2018,9,12,32.23050139,-110.9522474,Lepidoptera,Papilionidae,Battus,Battus philenor
2019,3,19,32.2436,-110.9505,Lepidoptera,Papilionidae,Battus,Battus philenor
2019,9,4,32.23215833,-110.95372,Lepidoptera,Papilionidae,Battus,Battus philenor
2014,10,3,32.233366,-110.954573,Lepidoptera,Papilionidae,Papilio,Papilio polyxenes
2016,6,29,32.24035968,-110.9447324,Lepidoptera,Papilionidae,Papilio,Papilio polyxenes
2019,9,13,32.228454,-110.94892,Lepidoptera,Papilionidae,Papilio,Papilio polyxenes
2019,9,14,32.23308667,-110.95482,Lepidoptera,Papilionidae,Papilio,Papilio polyxenes
2020,5,6,32.23964381,-110.9465194,Lepidoptera,Papilionidae,Papilio,Papilio polyxenes
2016,3,16,32.22892203,-110.9638005,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2016,10,30,32.23014975,-110.9588948,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2017,4,12,32.23217434,-110.953914,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2017,4,13,32.22854569,-110.9550707,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2017,4,13,32.23363136,-110.9553302,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2017,4,13,32.2300768,-110.949965,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2017,4,14,32.23326994,-110.9527325,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2017,9,18,32.241005,-110.9587633,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2017,9,22,32.231544,-110.93928,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2018,4,11,32.2339332,-110.9556116,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2018,4,26,32.23217833,-110.9556583,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2018,11,3,32.23147673,-110.9537987,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2019,4,26,32.22837645,-110.9545045,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2019,9,6,32.233362,-110.955833,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2019,9,14,32.23326167,-110.9534217,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2019,9,15,32.229175,-110.9577867,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2019,10,31,32.23197167,-110.949005,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2019,11,12,32.2318499,-110.9527153,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2020,1,7,32.23153,-110.9643867,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2020,4,21,32.23031775,-110.9411227,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2020,4,23,32.23416333,-110.9533083,Lepidoptera,Papilionidae,Papilio,Papilio rumiko
2016,3,16,32.22890567,-110.9637982,Lepidoptera,Papilionidae,Papilio,
2020,8,10,32.239955,-110.9540333,Lepidoptera,Pieridae,Colias,Colias eurytheme
2018,11,28,32.23205833,-110.954155,Lepidoptera,Pieridae,Phoebis,Phoebis agarithe
2016,9,26,32.23188123,-110.9509475,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2016,9,26,32.23190333,-110.9509583,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2016,11,30,32.23189069,-110.9509924,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2016,11,30,32.23181758,-110.9509963,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2016,11,30,32.2315935,-110.9509896,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2016,11,30,32.23190887,-110.9509203,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2016,11,30,32.23186928,-110.9509565,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2017,9,18,32.23181667,-110.9510033,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2017,9,26,32.23193242,-110.9509644,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2017,9,26,32.23328841,-110.9516646,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2017,10,13,32.23206125,-110.9537253,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2018,10,18,32.23177402,-110.9509681,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2020,4,11,32.23436667,-110.9620367,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
